Id,modularity_class,strength
pile,23,676286
art,23,649740
practic,23,612335
prolong,23,600035
influenc,23,577124
reason,23,561325
met,23,477463
overal,23,461246
pure,23,440690
quickli,23,406764
special,23,404805
better,23,402950
aim,23,397765
still,23,388552
rapid,23,387048
fact,23,385487
tradit,23,376235
comfort,23,373100
experi,23,356051
benefici,23,348922
fast,23,341570
rapidli,23,336994
mainli,23,333222
applianc,23,327399
occupi,23,327293
accid,23,321929
peopl,23,318521
quick,23,287274
econom,23,277935
cabinet,23,271762
shorten,23,271617
gun,23,270234
play,23,268656
defect,23,257299
strong,23,249952
comprehens,23,230627
mileag,23,229900
personnel,23,227361
overcom,23,216722
popular,23,210875
poor,23,203029
endur,23,201307
get,23,196992
go,23,195631
hazard,23,195228
difficult,23,185878
danger,23,176505
benefit,23,170153
phenomenon,23,167427
energysav,23,146266
difficulti,23,143568
market,23,143297
great,23,141598
net,23,138250
antitheft,23,133373
principl,23,132190
remind,23,126646
reliev,23,126413
conserv,23,124318
big,23,120105
besid,23,112941
littl,23,111153
favor,23,105953
machineri,23,105574
import,23,98687
urban,23,96877
premis,23,95588
hidden,23,89193
omit,23,89179
role,23,88945
environmentfriendli,23,86268
depart,23,82970
rescu,23,80769
frequent,23,79297
prospect,23,75307
ware,23,74054
andth,23,70655
remark,23,70485
troubl,23,65317
citi,23,64845
singlechip,23,64322
goe,23,63894
poweroff,23,60852
largescal,23,60493
plc,23,59262
usb,23,52615
mouth,23,52018
extra,23,50421
safer,23,50189
selfadapt,23,49620
poweron,23,48739
effectu,23,47303
know,23,46146
higheffici,23,45715
daili,23,45707
invest,23,45478
spare,23,45172
vcu,23,42517
stolen,23,42193
ration,23,42145
simpler,23,42122
strengthen,23,39655
longtim,23,37223
scientif,23,36222
factori,23,35612
journey,23,35157
dismantl,23,34212
lose,23,34005
doublelay,23,33294
batch,23,32875
ingeni,23,32693
pay,23,32593
workload,23,32380
onsit,23,30510
happen,23,29869
explosionproof,23,29705
anti,23,28810
extendedrang,23,28446
obvious,23,28277
orderli,23,27803
enterpris,23,27716
feasibl,23,26971
up,23,26334
longdist,23,26325
proof,23,26207
lighten,23,25334
obviou,23,25314
polic,23,24940
debug,23,23970
nation,23,23219
fullautomat,23,23098
staff,23,22948
manmachin,23,22560
intercommun,23,22484
quit,23,21891
diversifi,23,21226
old,23,20933
phenomena,23,20617
seriou,23,20266
export,23,20264
highprecis,23,19824
jar,23,18631
electricvehicl,23,18231
thrift,23,17460
mountain,23,17363
allinon,23,16872
thoroughli,23,15855
coach,23,15807
competit,23,15729
to,23,15724
nt,23,15492
mainboard,23,15424
stronger,23,15319
rotatori,23,15007
modern,23,14198
theelectr,23,13966
year,23,13341
subway,23,13252
disadvantag,23,13149
dualpurpos,23,12920
beauti,23,12818
tediou,23,12725
oilelectr,23,12583
mistak,23,12523
dish,23,12324
sail,23,12048
expressway,23,11988
antiinterfer,23,11938
simplic,23,11877
antiexplos,23,11828
messeng,23,11603
labour,23,11596
misoper,23,11457
district,23,11128
upperlay,23,11097
canb,23,10913
electromobil,23,10816
lowerlay,23,10121
forget,23,10119
theftproof,23,10100
student,23,9597
rangeextend,23,9530
dress,23,8797
swipe,23,8790
profession,23,8588
crowd,23,8459
comprisesa,23,8437
anywher,23,8412
off,23,8410
onetim,23,8031
pencil,23,7974
treater,23,7355
expert,23,7329
nonmotor,23,7256
flameout,23,7203
refit,23,6958
discern,23,6943
shortcom,23,6931
countri,23,6840
stake,23,6813
isconnect,23,6758
steal,23,6605
exquisit,23,6575
trackless,23,6550
huge,23,6514
troubleshoot,23,6255
newenergi,23,6127
abund,23,6078
serious,23,6060
ofa,23,6044
concerv,23,5991
corrod,23,5950
pleas,23,5870
thatth,23,5660
selfservic,23,5641
chines,23,5531
out,23,5505
storehous,23,5343
overhigh,23,5286
heavyload,23,5266
nimbl,23,5071
truli,23,5061
overlarg,23,5026
wholevehicl,23,4956
outfit,23,4844
beidou,23,4669
unusu,23,4658
largearea,23,4658
wit,23,4626
river,23,4525
accordingto,23,4386
mistakenli,23,4304
urgent,23,4248
timeshar,23,4243
gone,23,4220
oneself,23,4201
accus,23,4153
worri,23,4147
tour,23,4113
pond,23,4094
anytim,23,4027
aftersal,23,3975
unreason,23,3958
swift,23,3903
onekey,23,3899
afterbodi,23,3838
dumper,23,3830
leadingout,23,3777
erad,23,3633
lamplight,23,3585
classic,23,3566
lowcarbon,23,3549
scienc,23,3523
throughth,23,3466
usedfor,23,3438
smell,23,3411
outstand,23,3395
arous,23,3394
intracav,23,3385
rice,23,3296
knot,23,3291
quilt,23,3176
fixedpoint,23,3046
abandon,23,3044
crosscountri,23,3032
intellectu,23,3017
china,23,3011
electricelectr,23,3010
mistaken,23,3002
rifl,23,2946
peculiar,23,2918
snowi,23,2906
muddi,23,2848
casualti,23,2804
drawback,23,2736
got,23,2719
thief,23,2692
rid,23,2681
anelectr,23,2667
rural,23,2521
incas,23,2508
dispel,23,2496
wareh,23,2458
telegram,23,2416
bamboo,23,2414
capit,23,2369
radian,23,2328
artif,23,2313
neat,23,2309
upset,23,2287
ladl,23,2277
utmost,23,2257
down,23,2243
sunshin,23,2240
accomod,23,2214
inplac,23,2200
backplat,23,2193
tourist,23,2186
hightemperatureresist,23,2170
roadb,23,2162
threeinon,23,2154
berth,23,2081
prerequisit,23,2076
carousel,23,2059
perhap,23,1965
eleg,23,1958
realli,23,1907
theutil,23,1900
over,23,1895
subaeri,23,1889
dismout,23,1774
firstaid,23,1767
windproof,23,1763
omnibear,23,1736
isprovid,23,1723
utilitymodel,23,1704
handcart,23,1670
wallmount,23,1668
allweath,23,1577
rubbertyr,23,1557
througha,23,1545
sshape,23,1539
assort,23,1534
propaganda,23,1523
multisect,23,1493
worth,23,1433
silt,23,1432
bunch,23,1431
betweenth,23,1403
disorderli,23,1388
leakproof,23,1376
adorn,23,1366
highsafeti,23,1359
alldirect,23,1357
flower,23,1323
evaporimet,23,1319
sth,23,1314
holist,23,1303
bee,23,1260
oneend,23,1245
sticker,23,1243
utensil,23,1237
louvr,23,1225
metro,23,1198
chargingpil,23,1190
hookup,23,1160
constitute,23,1133
timeconsum,23,1104
threaten,23,1099
invad,23,1082
dodg,23,1070
toolbox,23,1037
doublewheel,23,1037
mosquito,23,1033
handi,23,1028
dine,23,966
commentari,23,963
andi,23,958
overweight,23,957
defeat,23,946
aerogener,23,945
pluralityof,23,923
multiunit,23,896
upstair,23,890
epidem,23,881
extravag,23,864
sparingli,23,826
tini,23,810
buzz,23,809
dedust,23,808
carwash,23,808
pronunci,23,806
tea,23,805
selfunload,23,802
splint,23,791
succinct,23,786
crashproof,23,775
doublest,23,774
workman,23,773
sidesof,23,767
isimprov,23,764
contravari,23,763
reunion,23,752
aplur,23,751
punish,23,747
backstag,23,736
fixer,23,707
antiloosen,23,700
frock,23,698
passerbi,23,697
dampproof,23,685
someon,23,682
lockset,23,676
rethread,23,676
installedon,23,676
axletre,23,675
openli,23,674
equippedwith,23,669
echelon,23,665
theconnect,23,653
bleeder,23,647
went,23,640
minityp,23,640
areconnect,23,635
twinkl,23,630
endsof,23,622
seepag,23,621
marriag,23,621
spanner,23,611
bedplat,23,609
think,23,604
font,23,589
equipmentth,23,588
belli,23,584
bodyi,23,580
predetermine,23,577
abstractor,23,571
antislid,23,570
flabellum,23,565
unanim,23,559
thesid,23,559
twine,23,555
devicesth,23,547
speedtransmitt,23,541
teacher,23,539
confess,23,539
housin,23,536
roadblock,23,531
atress,23,517
everywher,23,511
theheat,23,509
conflagr,23,505
beautifi,23,503
equipartit,23,503
drove,23,499
between,23,492
hug,23,489
alleviate,23,487
mortis,23,477
pearl,23,469
plank,23,465
swiftli,23,449
seatpad,23,449
intraduct,23,441
antidisengag,23,435
presss,23,430
surperfici,23,429
flatcar,23,428
downthehol,23,423
fixedto,23,410
electrich,23,404
detain,23,389
accent,23,377
voluntarili,23,377
equit,23,375
scald,23,374
gasbag,23,364
clapboard,23,362
foretel,23,341
subtot,23,336
smog,23,316
somebodi,23,308
isequip,23,289
alright,23,289
cooperate,23,289
ofli,23,287
lockhol,23,284
antidrop,23,284
maloper,23,283
trouser,23,274
unblank,23,270
braw,23,263
homoenerget,23,261
downstair,23,250
trampl,23,249
modeldisclos,23,247
biggest,23,246
fortun,23,236
drench,23,218
newspap,23,216
acquire,23,214
electroplax,23,213
littleer,23,212
bod,23,211
trivial,23,209
integrate,23,161
calligraphi,23,151
coanda,23,53
physicsbas,23,51
high,24,4349226
low,24,2622304
extrem,24,259797
grade,24,86619
definit,24,44227
lowcost,24,31990
inher,24,21511
moder,24,14986
ultra,24,9033
ultralow,24,2457
heretofor,24,594
distribut,25,1934341
construct,25,1093155
build,25,412707
built,25,119830
concret,25,109186
incom,25,82772
resid,25,62564
residenti,25,24219
slab,25,7282
unevenli,25,492
precast,25,50
addit,26,2438936
furthermor,26,388142
moreov,26,290935
add,26,80828
improv,27,6618866
effici,27,3373102
work,27,2819217
stabil,27,1336566
ensur,27,1104804
qualiti,27,493336
precis,27,430452
longterm,27,47426
regularli,27,17885
hinder,27,16029
workstat,27,6400
timeli,27,6173
liber,27,3869
ineffici,27,3109
hotlin,27,753
qoe,27,454
steric,27,335
load,28,2731367
transport,28,1440820
truck,28,433537
heavi,28,210516
cargo,28,174283
mine,28,143387
bed,28,134339
conveyor,28,129840
pickup,28,117716
tunnel,28,104726
pick,28,94372
underground,28,92570
empti,28,73237
dump,28,54477
excav,28,40406
loader,28,37824
coal,28,36073
weigh,28,35282
shuttl,28,31092
warehous,28,29859
freight,28,23756
haul,28,11995
ore,28,5663
loadingunload,28,2991
mattress,28,1886
intermod,28,1528
requir,29,2447264
meet,29,572597
standard,29,399877
compat,29,138007
conform,29,106957
via,30,2566957
directli,30,1096844
intermedi,30,538388
indirectli,30,93437
indirect,30,25036
includ,31,20998474
configur,31,6766931
coupl,31,3775728
coupler,31,133574
experienc,31,31599
retrofit,31,25515
scalabl,31,21475
inlin,31,20151
twin,31,17929
interven,31,17860
omnidirect,31,17096
refus,31,15575
auger,31,15191
mem,31,15147
boot,31,15092
capsul,31,14794
footprint,31,14627
misalign,31,14477
tile,31,14171
ballast,31,14069
nonuniform,31,13656
compliant,31,13602
wellbor,31,12274
downhol,31,12260
humanpow,31,11327
spreader,31,11320
gimbal,31,11212
couplabl,31,10736
bay,31,10540
emul,31,10140
dolli,31,9480
ingress,31,9370
groundengag,31,9358
adaptor,31,9043
dummi,31,8811
counterpart,31,8383
subsurfac,31,8206
offboard,31,8161
disposit,31,8152
wearer,31,7813
intermediari,31,7685
hybridelectr,31,7664
dwell,31,7519
garment,31,7330
coupleabl,31,7128
egress,31,6971
db,31,6842
slew,31,6444
wrist,31,6379
stabilis,31,6047
buoyant,31,5964
entireti,31,5701
electricallypow,31,5090
subterranean,31,5001
reloc,31,4818
microelectromechan,31,4767
borehol,31,4597
flare,31,4541
stretchabl,31,4424
extractor,31,4387
concaten,31,4233
balloon,31,4033
torch,31,3848
earphon,31,3756
constrict,31,3613
lockout,31,3610
counterbal,31,3522
jumper,31,3415
sway,31,3323
pseudo,31,3056
esd,31,2951
recogniz,31,2932
metamateri,31,2858
breakaway,31,2683
radi,31,2660
spine,31,2543
dislodg,31,2413
nonoverlap,31,2395
dam,31,2379
breach,31,2351
union,31,2335
tine,31,2334
posterior,31,2303
medial,31,2282
unobstruct,31,2172
prong,31,2098
addon,31,2068
lo,31,2065
inoper,31,2063
interlac,31,2027
handler,31,2023
welder,31,2022
furrow,31,1952
pf,31,1937
inaccess,31,1933
useabl,31,1851
inflight,31,1794
fallback,31,1794
sled,31,1764
serpentin,31,1758
nonradi,31,1735
prescript,31,1726
foreaft,31,1715
prosthet,31,1629
airstream,31,1625
interwork,31,1616
lowprofil,31,1550
script,31,1524
powerpl,31,1520
resembl,31,1423
torso,31,1408
canal,31,1342
snapfit,31,1312
buss,31,1253
reposition,31,1223
mayb,31,1188
deterr,31,1157
direction,31,1120
micromobl,31,1088
backplan,31,1027
screed,31,1020
generalpurpos,31,970
pouchshap,31,943
freespac,31,929
modularli,31,893
firewal,31,792
twopiec,31,789
lawnmow,31,697
wand,31,694
thereov,31,687
facetofac,31,684
multiview,31,676
multifrequ,31,674
exoskeleton,31,668
basal,31,647
flotat,31,624
replica,31,616
nonact,31,590
gang,31,585
electret,31,564
vocal,31,562
bitlin,31,552
genset,31,540
extran,31,502
flowthrough,31,501
slim,31,484
reorient,31,484
appendag,31,454
toolbar,31,445
vault,31,435
intermodul,31,430
nf,31,429
nanocryst,31,426
tonneau,31,422
complimentari,31,419
downforc,31,414
opac,31,392
ghost,31,391
singlecryst,31,382
thermochrom,31,382
onewheel,31,381
headsup,31,380
facepl,31,378
emphasi,31,367
resett,31,349
pillarshap,31,345
morph,31,342
registri,31,324
checker,31,311
meta,31,309
blender,31,304
downconvert,31,300
ellips,31,297
rangefind,31,295
aural,31,292
shapememori,31,288
perceptu,31,286
sublay,31,284
fifti,31,278
frangibl,31,277
spar,31,277
exteriorli,31,271
evanesc,31,267
strata,31,264
heatshrink,31,258
discourag,31,257
swath,31,255
singul,31,253
microchip,31,250
resinmold,31,250
creator,31,245
pleat,31,243
grayscal,31,242
quadrangular,31,239
hydrokinet,31,239
pressurereceiv,31,234
disregard,31,232
pontoon,31,231
micromachin,31,228
monetari,31,227
dipper,31,224
gasphas,31,218
puller,31,216
sentenc,31,210
grinder,31,206
flapper,31,205
autofocu,31,204
grader,31,200
packer,31,192
thereabout,31,191
collet,31,187
crystallograph,31,180
intermix,31,179
multipiec,31,175
jg,31,173
pim,31,173
airperm,31,172
milit,31,172
garnet,31,170
endeffector,31,169
cementiti,31,168
selfdiagnost,31,167
crossflow,31,167
arsen,31,165
asymmetri,31,165
ncm,31,165
laundri,31,164
fwhm,31,161
dilat,31,160
chunk,31,160
nonvisu,31,159
transition,31,131
rodlik,31,130
litter,31,123
superlattic,31,121
transflect,31,120
cad,31,119
clamshel,31,118
orthot,31,118
electricallyinsul,31,116
unitarili,31,116
nonrectangular,31,116
predesign,31,115
submount,31,115
semistat,31,114
presscontact,31,113
airtightli,31,113
ob,31,113
timesensit,31,113
tim,31,113
matabl,31,112
snugli,31,111
resinmad,31,111
builder,31,110
am,31,110
subblock,31,110
mcm,31,109
squeege,31,109
lithographi,31,108
nontransi,31,108
rollup,31,107
upwarddownward,31,107
bisect,31,107
siliconebas,31,107
aero,31,107
lookahead,31,107
earthmov,31,105
intertwin,31,105
inputt,31,105
iiin,31,105
lube,31,104
randomaccess,31,104
resiz,31,101
spinner,31,74
planer,31,73
endcap,31,70
midsect,31,70
neuromorph,31,67
scandium,31,66
reassembl,31,64
onehalf,31,63
fittabl,31,62
wrapper,31,62
loopshap,31,60
throughbor,31,59
cuff,31,59
hydraulicallyactu,31,59
standup,31,58
manipulat,31,58
demultiplex,31,58
subwavelength,31,58
matingli,31,57
subport,31,57
stripper,31,56
outofplan,31,56
nonperpendicular,31,56
alken,31,56
esterbas,31,56
higherord,31,55
grabber,31,55
opentop,31,55
warpag,31,55
propion,31,55
tubeshap,31,55
headgear,31,54
optoelectr,31,53
sealer,31,53
wl,31,53
creas,31,53
oi,31,53
timestep,31,53
threadingli,31,52
beryllium,31,52
hydrocarbonbas,31,52
noncontinu,31,52
outletsid,31,52
upconvert,31,52
polyamideimid,31,52
templ,31,51
unteth,31,51
polyhedr,31,51
inhomogen,31,51
eo,31,51
salienc,31,50
multiturn,31,50
stackup,31,50
erasur,31,50
electricfield,31,50
radioisotop,31,50
nodal,31,50
puddl,31,50
applicationspecif,31,50
spanwis,31,50
flatshap,31,50
watercontain,31,50
streamer,31,50
edgewis,31,50
sem,31,50
dprint,31,50
main,32,2567079
auxiliari,32,1015604
themain,32,403
prevent,33,3294655
caus,33,2791695
protect,33,2392387
due,33,1556715
damag,33,915111
occur,33,861558
situat,33,751706
impact,33,534177
collis,33,407058
affect,33,384336
risk,33,356576
excess,33,324806
leakag,33,278962
drop,33,267604
stress,33,248939
explos,33,100999
overload,33,73920
uneven,33,62645
airbag,33,62499
theft,33,54806
sudden,33,53740
crash,33,52167
strike,33,42797
advers,33,41444
accident,33,30638
breakag,33,25512
suddenli,33,20880
sharp,33,20151
hit,33,17191
wrong,33,17096
destruct,33,15217
deton,33,15066
destroy,33,13691
spontan,33,12626
armor,33,12152
unexpect,33,11625
lightn,33,11075
rearend,33,10646
overheat,33,7766
improp,33,7201
explod,33,5533
unintend,33,4800
unintent,33,3504
ballist,33,3173
improvis,33,129
compris,34,19114860
anda,34,42121
cement,34,21441
frontend,34,21168
selfclean,34,5764
andan,34,3437
director,34,2142
sunscreen,34,1865
doubleend,34,1744
lodg,34,1423
equidistantli,34,1269
oblong,34,1152
pretighten,34,1146
mortar,34,1075
curl,34,1067
straw,34,1035
manur,34,947
kiln,34,861
rearrow,34,714
stirrer,34,633
folder,34,601
interesting,34,583
bandag,34,557
smear,34,451
soap,34,436
photoconduct,34,434
flameresist,34,417
msd,34,409
oppositelyarrang,34,399
tobemeasur,34,396
grout,34,381
preposit,34,372
springback,34,350
frontrow,34,299
torn,34,298
roast,34,296
imagewis,34,251
powerlack,34,247
dryness,34,233
rework,34,218
monocycl,34,212
hfo,34,210
paver,34,204
highposit,34,194
longchain,34,191
saccharid,34,186
pollen,34,180
batten,34,178
selflubr,34,175
lamina,34,171
sweat,34,169
ma,34,166
fulleren,34,165
oa,34,160
perfluorin,34,158
vehicleroad,34,157
plaster,34,155
math,34,151
crankset,34,151
brighten,34,131
lime,34,127
kgm,34,123
butyr,34,121
matt,34,121
liquidcrystallin,34,119
monohydr,34,116
highelast,34,115
fractal,34,114
obtur,34,112
oilinwat,34,110
engrav,34,108
phthalocyanin,34,107
doctor,34,107
gf,34,105
amphipath,34,103
orang,34,102
floatabl,34,102
cmc,34,100
gelatin,34,65
cleavabl,34,59
oxidis,34,58
carton,34,54
ionis,34,53
din,34,53
cow,34,52
naphthalen,34,52
singlestrand,34,52
alphaolefin,34,52
ora,34,51
seep,34,50
unit,35,7102223
usabl,35,78666
apu,35,2280
tru,35,245
mgu,35,229
ccu,35,114
motorgear,35,114
ptu,35,105
function,36,3434395
screen,36,745476
touch,36,305469
button,36,269713
pointer,36,21524
watch,36,20505
dial,36,18898
allow,37,2250003
maintain,37,1394929
desir,37,836343
creat,37,648067
across,37,518799
employ,37,517281
incorpor,37,489216
minim,37,438396
entir,37,312601
otherwis,37,191286
maxim,37,158262
typic,37,144352
conjunct,37,116803
would,37,112831
signific,37,102603
throughout,37,78080
geometri,37,65254
could,37,55925
readili,37,54713
rather,37,48645
eas,37,38935
disallow,37,521
automat,38,2720189
complet,38,1189951
manual,38,913418
reset,38,214156
finish,38,184656
intervent,38,55944
slowli,38,34647
semiautomat,38,8183
reduc,39,5651236
increas,39,2944710
therebi,39,2060055
decreas,39,670725
loss,39,601172
gradual,39,166633
slow,39,151445
progress,39,114092
abras,39,89767
burden,39,34043
tendenc,39,16945
monoton,39,1403
mean,40,3383081
said,40,2003678
order,40,1694470
character,40,1372058
way,40,1039890
abl,40,421926
sever,40,397905
whose,40,372976
translat,40,316685
propos,40,261860
intend,40,255805
known,40,184644
aid,40,171335
legal,40,92843
googl,40,81578
machinetransl,40,81267
toy,40,78710
fashion,40,69790
characteris,40,62374
must,40,55951
geometr,40,50387
aforement,40,40303
alreadi,40,34630
sole,40,31907
govern,40,29468
aris,40,29068
done,40,27094
abovement,40,21068
perfect,40,18194
aforesaid,40,7854
apt,40,1018
micromotor,40,908
carri,41,2711990
case,41,2371055
pass,41,1754475
turn,41,1499519
a,41,1484555
normal,41,1285791
either,41,866874
act,41,756074
e,41,569792
hand,41,544162
free,41,540762
convent,41,540500
wherebi,41,464878
g,41,460603
shown,41,446056
f,41,437874
fig,41,412829
energ,41,379780
l,41,377281
h,41,353536
give,41,345582
full,41,332984
similar,41,321467
railway,41,308349
class,41,307922
break,41,296236
brought,41,270562
put,41,252010
show,41,247822
kind,41,231420
bring,41,210821
modif,41,204461
latter,41,199234
leav,41,191268
date,41,168352
depress,41,163141
locomot,41,158671
clear,41,151403
file,41,147430
instead,41,144378
j,41,143480
u,41,131763
divis,41,128330
ltd,41,126962
restor,41,123988
broken,41,115517
centr,41,106251
except,41,101405
howev,41,96301
shoe,41,81523
sec,41,71041
usual,41,65078
wo,41,63380
oct,41,62544
nov,41,61772
pct,41,61668
dec,41,59566
feb,41,58791
pub,41,58481
slightli,41,58276
ordinari,41,58121
loos,41,57766
jan,41,56428
see,41,56310
deenerg,41,55609
march,41,53246
aug,41,52945
similarli,41,51811
april,41,46551
tend,41,43530
juli,41,43111
sp,41,42673
in,41,42114
june,41,36043
former,41,35908
sept,41,35554
whilst,41,35513
motorvehicl,41,33499
the,41,32508
dynamo,41,32025
soon,41,26520
patent,41,24571
bell,41,18924
tramway,41,16563
arrow,41,12590
provision,41,12231
an,41,11595
slight,41,10144
mar,41,9348
jun,41,8897
pctep,41,8273
british,41,7638
london,41,7463
sep,41,7256
jul,41,7123
apr,41,7064
corpor,41,6719
pctde,41,6654
bl,41,6499
tramcar,41,6149
sect,41,4945
springpress,41,4519
connexion,41,4493
thomsonhouston,41,4266
vehiclesrel,41,3790
pctjp,41,3726
electricallypropel,41,3562
inc,41,3164
corp,41,2982
bv,41,2842
subjectmatt,41,2773
assigne,41,2420
xxxvii,41,2233
luca,41,2063
english,41,2033
bj,41,1950
pctfr,41,1903
thenc,41,1804
usa,41,1594
westinghous,41,1515
xxxi,41,1374
dashpot,41,1228
diagrammat,41,1005
pctus,41,832
pctgb,41,802
xxxv,41,781
xxxii,41,708
pctse,41,525
xxxviii,41,326
xxix,41,320
birmingham,41,209
dbp,41,113
sae,41,102
process,42,5317141
subsequ,42,398896
postprocess,42,2667
fpga,42,2382
nlp,42,286
lowresolut,42,229
refineri,42,115
biogen,42,104
fischertropsch,42,102
serv,84,595045
origin,84,380597
combin,84,2117092
element,43,3758898
sourc,43,3150118
light,43,2612570
region,43,1482608
lamp,43,869495
